,certificate,director_name,genre,gross_value,imdb_ratings,metscores,movie_description,movie_names,runtime,star_cast,votes,year_release
2286,TV-MA,Geoffrey Orthwein,fi,,4.9,56,"['On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on earth has disappeared. Their struggle to survive and to reconcile the mysterious ...                See full summary\xa0»']",Bokeh,92,Matt O'Leary,4415,2017
2287,TV-MA,Geoffrey Orthwein,Drama,,4.9,56,"['On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on earth has disappeared. Their struggle to survive and to reconcile the mysterious ...                See full summary\xa0»']",Bokeh,92,Arnar Jónsson,4415,2017
2289,TV-MA,Geoffrey Orthwein,fi,,4.9,56,"['On a romantic getaway to Iceland, a young American couple wake up one morning to discover every person on earth has disappeared. Their struggle to survive and to reconcile the mysterious ...                See full summary\xa0»']",Bokeh,92,Arnar Jónsson,4415,2017
2290,R,Eliza Hittman,Drama,472368,6.5,78,['A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.'],Beach Rats,98,Eliza Hittman,4410,2017
2291,R,Eliza Hittman,Drama,472368,6.5,78,['A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.'],Beach Rats,98,Harris Dickinson,4410,2017
2292,R,Eliza Hittman,Drama,472368,6.5,78,['A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.'],Beach Rats,98,Madeline Weinstein,4410,2017
2293,R,Eliza Hittman,Drama,472368,6.5,78,['A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.'],Beach Rats,98,Kate Hodge,4410,2017
2294,R,Johnny Martin,Crime,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Johnny Martin,4385,2017
2295,R,Johnny Martin,Mystery,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Johnny Martin,4385,2017
2296,R,Johnny Martin,Thriller,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Johnny Martin,4385,2017
2297,R,Johnny Martin,Crime,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Al Pacino,4385,2017
2298,R,Johnny Martin,Mystery,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Al Pacino,4385,2017
2299,R,Johnny Martin,Thriller,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Al Pacino,4385,2017
2300,R,Johnny Martin,Crime,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Karl Urban,4385,2017
2301,R,Johnny Martin,Mystery,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Karl Urban,4385,2017
2302,R,Johnny Martin,Thriller,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Karl Urban,4385,2017
2303,R,Johnny Martin,Crime,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Brittany Snow,4385,2017
2304,R,Johnny Martin,Mystery,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Brittany Snow,4385,2017
2305,R,Johnny Martin,Thriller,,5.1,31,"[""A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game Hangman.""]",Hangman,98,Brittany Snow,4385,2017
2306,None,Jason Bourque,Thriller,,5.3,49,['Ideologies collide with fatal results when a military drone contractor meets an enigmatic Pakistani businessman.'],Drone,91,Jason Bourque,4341,2017
2307,None,Jason Bourque,Thriller,,5.3,49,['Ideologies collide with fatal results when a military drone contractor meets an enigmatic Pakistani businessman.'],Drone,91,Sean Bean,4341,2017
2308,None,Jason Bourque,Thriller,,5.3,49,['Ideologies collide with fatal results when a military drone contractor meets an enigmatic Pakistani businessman.'],Drone,91,Patrick Sabongui,4341,2017
2309,None,Jason Bourque,Thriller,,5.3,49,['Ideologies collide with fatal results when a military drone contractor meets an enigmatic Pakistani businessman.'],Drone,91,Mary McCormack,4341,2017
2310,R,Michael Haneke,Drama,270988,7,73,['A drama about a family set in Calais with the European refugee crisis as the backdrop.'],Happy End,107,Michael Haneke,4304,2017
2311,R,Michael Haneke,Drama,270988,7,73,['A drama about a family set in Calais with the European refugee crisis as the backdrop.'],Happy End,107,Isabelle Huppert,4304,2017
2312,R,Michael Haneke,Drama,270988,7,73,['A drama about a family set in Calais with the European refugee crisis as the backdrop.'],Happy End,107,Jean-Louis Trintignant,4304,2017
2313,R,Michael Haneke,Drama,270988,7,73,['A drama about a family set in Calais with the European refugee crisis as the backdrop.'],Happy End,107,Mathieu Kassovitz,4304,2017
2314,R,Gavin Wiesen,Comedy,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Gavin Wiesen,4206,2017
2315,R,Gavin Wiesen,Drama,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Gavin Wiesen,4206,2017
2316,R,Gavin Wiesen,Comedy,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Analeigh Tipton,4206,2017
2317,R,Gavin Wiesen,Drama,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Analeigh Tipton,4206,2017
2318,R,Gavin Wiesen,Comedy,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Emile Hirsch,4206,2017
2319,R,Gavin Wiesen,Drama,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,Emile Hirsch,4206,2017
2320,R,Gavin Wiesen,Comedy,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,J.K. Simmons,4206,2017
2321,R,Gavin Wiesen,Drama,,5.7,37,"[""A workaholic father who attempts to visit his daughter during a layover in LA, only to discover that she's disappeared, is forced to team up with her awkward ex-boyfriend to find her over the course of one transformative night.""]",All Nighter,86,J.K. Simmons,4206,2017
2322,R,Fatih Akin,Crime,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Fatih Akin,4169,2017
2323,R,Fatih Akin,Drama,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Fatih Akin,4169,2017
2324,R,Fatih Akin,Crime,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Diane Kruger,4169,2017
2325,R,Fatih Akin,Drama,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Diane Kruger,4169,2017
2326,R,Fatih Akin,Crime,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Denis Moschitto,4169,2017
2327,R,Fatih Akin,Drama,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Denis Moschitto,4169,2017
2328,R,Fatih Akin,Crime,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Numan Acar,4169,2017
2329,R,Fatih Akin,Drama,275667,7.3,64,"[""Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.""]",In the Fade,106,Numan Acar,4169,2017
2330,TV-MA,E.L. Katz,Crime,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,E.L. Katz,4166,2017
2331,TV-MA,E.L. Katz,Drama,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,E.L. Katz,4166,2017
2332,TV-MA,E.L. Katz,Thriller,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,E.L. Katz,4166,2017
2333,TV-MA,E.L. Katz,Crime,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Nikolaj Coster-Waldau,4166,2017
2334,TV-MA,E.L. Katz,Drama,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Nikolaj Coster-Waldau,4166,2017
2335,TV-MA,E.L. Katz,Thriller,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Nikolaj Coster-Waldau,4166,2017
2336,TV-MA,E.L. Katz,Crime,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Robert Forster,4166,2017
2337,TV-MA,E.L. Katz,Drama,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Robert Forster,4166,2017
2338,TV-MA,E.L. Katz,Thriller,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Robert Forster,4166,2017
2339,TV-MA,E.L. Katz,Crime,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Jacki Weaver,4166,2017
2340,TV-MA,E.L. Katz,Drama,,5.9,60,"['A disgraced former cop, fresh off a six-year prison sentence for attempted murder - returns home looking for redemption but winds up trapped in the mess he left behind.']",Small Crimes,90,Jacki Weaver,4166,2017
